Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
351,Eduardo Carvalho,pt POR,GK,Chelsea,33,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,81b906e7
352,Victor Moses,ng NGA,MF,Chelsea,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,e726e11e
353,Maya Yoshida,jp JPN,DF,Southampton,27,£ 28000 (€ 33392 $34026),£ 1456000 (€ 1736374 $1769362),Unverified estimation,caffaf5a
354,Maya Yoshida,jp JPN,DF,Southampton,27,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,caffaf5a
355,Vito Mannone,it ITA,GK,Sunderland,28,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,c4173f1a
356,Ashley Westwood,eng ENG,MF,Burnley,26,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,495945ef
357,Jeff Hendrick,ie IRL,MF,Burnley,24,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,989d5705
358,Glenn Whelan,ie IRL,MF,Stoke City,32,£ 27500 (€ 31656 $34700),£ 1430000 (€ 1646121 $1804380),Unverified estimation,d5bd56a5
359,Luke Garbutt,eng ENG,,Everton,23,£ 27500 (€ 31656 $34700),£ 1430000 (€ 1646121 $1804380),Unverified estimation,41017ad5
360,Gökhan Töre,tr TUR,MFFW,West Ham,24,£ 27288 (€ 31413 $34433),£ 1419000 (€ 1633459 $1790500),Unverified estimation,51960957
361,Benik Afobe,cd COD,FW,Bournemouth,23,£ 27000 (€ 31081 $34069),£ 1404000 (€ 1616192 $1771573),Unverified estimation,b63f4077
362,Harry Arter,ie IRL,MF,Bournemouth,26,£ 27000 (€ 31081 $34069),£ 1404000 (€ 1616192 $1771573),Unverified estimation,2f4c5a52
363,Max Gradel,ci CIV,FWMF,Bournemouth,28,£ 27000 (€ 31081 $34069),£ 1404000 (€ 1616192 $1771573),Unverified estimation,c5a500ca
364,Leonardo Ulloa,ar ARG,FW,Leicester City,30,£ 27000 (€ 31081 $34069),£ 1404000 (€ 1616192 $1771573),Unverified estimation,eed56f6c
365,Andrew Surman,eng ENG,MF,Bournemouth,29,£ 26000 (€ 31007 $31596),£ 1352000 (€ 1612347 $1642979),Unverified estimation,7d41b619
366,Andrew Surman,eng ENG,MF,Bournemouth,29,£ 26000 (€ 29929 $32807),£ 1352000 (€ 1556333 $1705959),Unverified estimation,7d41b619
367,Gareth McAuley,nir NIR,DF,West Brom,36,£ 26000 (€ 29929 $32807),£ 1352000 (€ 1556333 $1705959),Unverified estimation,ac7d7378
368,Alex Iwobi,ng NGA,MF,Arsenal,20,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,6ca5ec4b
369,Costel Pantilimon,ro ROU,GK,Watford,29,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,d24e154c
370,Heurelho Gomes,br BRA,GK,Watford,35,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,d596e193
371,Kenedy,br BRA,FWMF,Watford,20,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,5eebbfdf
372,Miguel Britos,uy URU,DF,Watford,31,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,356a9a62
373,Harry Winks,eng ENG,MF,Tottenham,20,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,2f7acede
374,Lee Chung-yong,kr KOR,MF,Crystal Palace,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,49b05a83
375,Damien Delaney,ie IRL,DF,Crystal Palace,35,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,210d9ecb
376,Joe Ledley,wls WAL,MF,Crystal Palace,29,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,c221f149
377,Julián Speroni,ar ARG,GK,Crystal Palace,37,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,8e65a5e5
378,Martin Kelly,eng ENG,DF,Crystal Palace,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,d7492450
379,Brad Smith,au AUS,DFMF,Bournemouth,22,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,c76c717c
380,Charlie Daniels,eng ENG,DF,Bournemouth,29,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,9d107085
381,Marc Pugh,eng ENG,MF,Bournemouth,29,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,9aacb284
382,James McClean,ie IRL,MFFW,West Brom,27,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,53538b39
383,Arthur Masuaku,cd COD,DFMF,West Ham,22,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,57df7a11
384,Michail Antonio,jm JAM,MFFW,West Ham,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,ac05f970
385,Sam Byram,eng ENG,DFMF,West Ham,22,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,1bf811d4
386,Ben Gibson,eng ENG,DF,Middlesbrough,23,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,bcfb0142
387,Daniel Ayala,es ESP,DF,Middlesbrough,25,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,302560a0
388,Fábio,br BRA,DF,Middlesbrough,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,bc7b4580
389,George Friend,eng ENG,DF,Middlesbrough,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,4f97147d
390,Alex Manninger,at AUT,GK,Liverpool,39,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,eb55b1bc
391,Bryan Oviedo,cr CRC,DFMF,Sunderland,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,31faf295
392,Jason Denayer,be BEL,MFDF,Sunderland,21,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,47af88b8
393,Andre Gray,jm JAM,FW,Burnley,25,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,c24dba2a
394,Joey Barton,eng ENG,MF,Burnley,33,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,93bfa675
395,Tom Heaton,eng ENG,GK,Burnley,30,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,a6de6361
396,Demarai Gray,jm JAM,MFFW,Leicester City,20,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,4468ec10
397,Ahmed Elmohamady,eg EGY,DFMF,Hull City,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,615ef733
398,Curtis Davies,sl SLE,DF,Hull City,31,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,607fb965
399,Markus Henriksen,no NOR,MF,Hull City,24,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,26acecd2
400,Mason Holgate,jm JAM,DF,Everton,19,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,d0042ab9
401,Alfie Mawson,eng ENG,DF,Swansea City,22,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,d368feb8
402,Kristoffer Nordfeldt,se SWE,GK,Swansea City,27,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,78549904
403,Steve Cook,eng ENG,DF,Bournemouth,25,£ 24000 (€ 27627 $30283),£ 1248000 (€ 1436615 $1574732),Unverified estimation,3e5e4e63
404,Evandro Goebel,br BRA,MF,Hull City,29,£ 23000 (€ 27429 $27950),£ 1196000 (€ 1426307 $1453405),Unverified estimation,67dbadfc
405,Ramadan Sobhi,eg EGY,MF,Stoke City,19,£ 23000 (€ 26476 $29022),£ 1196000 (€ 1376756 $1509118),Unverified estimation,98be0d02
406,Marcin Wasilewski,pl POL,DF,Leicester City,36,£ 23000 (€ 26476 $29022),£ 1196000 (€ 1376756 $1509118),Unverified estimation,24249219
407,Andy Robertson,sct SCO,DFMF,Hull City,22,£ 23000 (€ 26476 $29022),£ 1196000 (€ 1376756 $1509118),Unverified estimation,2e4f5f03
408,Evandro Goebel,br BRA,MF,Hull City,29,£ 23000 (€ 26476 $29022),£ 1196000 (€ 1376756 $1509118),Unverified estimation,67dbadfc
409,Ademola Lookman,ng NGA,FW,Everton,18,£ 23000 (€ 26476 $29022),£ 1196000 (€ 1376756 $1509118),Unverified estimation,7c104bb7
410,Brendan Galloway,zw ZIM,DF,West Brom,20,£ 22500 (€ 25901 $28391),£ 1170000 (€ 1346827 $1476311),Unverified estimation,321506b3
411,Yaya Sanogo,fr FRA,,Arsenal,23,£ 22000 (€ 25325 $27760),£ 1144000 (€ 1316897 $1443504),Unverified estimation,11ced928
412,Allan Nyom,cm CMR,DFMF,Watford,28,£ 22000 (€ 25325 $27760),£ 1144000 (€ 1316897 $1443504),Unverified estimation,97572117
413,Michael Keane,eng ENG,DF,Burnley,23,£ 22000 (€ 25325 $27760),£ 1144000 (€ 1316897 $1443504),Unverified estimation,c5b7c315
414,Stephen Ward,ie IRL,DF,Burnley,30,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,3831b9fe
415,Shay Given,ie IRL,GK,Stoke City,40,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,0db918ff
416,James Wilson,eng ENG,,Manchester Utd,20,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,b0d786ee
417,Jesse Lingard,eng ENG,MFFW,Manchester Utd,23,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,810e3c74
418,Marcus Rashford,eng ENG,FWMF,Manchester Utd,18,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,a1d5bd30
419,Abdoulaye Doucouré,ml MLI,MF,Watford,23,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,02b29014
420,Adlène Guedioura,dz ALG,MF,Watford,30,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,f75825e3
421,Brice Dja Djédjé,ci CIV,,Watford,25,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,d8593687
422,Sebastian Prödl,at AUT,DF,Watford,29,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,f5e6d08d
423,Cuco Martina,cw CUW,DF,Southampton,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,22551915
424,Cameron Carter-Vickers,us USA,DF,Tottenham,18,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,88ced02c
425,Wayne Hennessey,wls WAL,GK,Crystal Palace,29,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,76eca7e2
426,Zeki Fryers,eng ENG,DF,Crystal Palace,23,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,f58d6213
427,Dan Gosling,eng ENG,MF,Bournemouth,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,7fec31a0
428,Joshua King,no NOR,MFFW,Bournemouth,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,43458538
429,Lys Mousset,fr FRA,FW,Bournemouth,20,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,d9cfca3d
430,Nathan Aké,nl NED,DF,Bournemouth,21,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,eaeca114
431,Simon Francis,eng ENG,DF,Bournemouth,31,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,1e0b6a73
432,Hal Robson-Kanu,wls WAL,FW,West Brom,27,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,fb2dec57
433,Diafra Sakho,sn SEN,FW,West Ham,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,57c433c8
434,Reece Oxford,eng ENG,DF,West Ham,17,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,8b6e0db2
435,Adam Clayton,eng ENG,MF,Middlesbrough,27,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,45b59689
436,Adam Forshaw,eng ENG,MF,Middlesbrough,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,9f1938ab
437,Grant Leadbitter,eng ENG,MF,Middlesbrough,30,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,516f7fc1
438,Duncan Watmore,eng ENG,MFFW,Sunderland,22,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,2b2bae51
439,Jordan Pickford,eng ENG,GK,Sunderland,22,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,4806ec67
440,Paddy McNair,nir NIR,MF,Sunderland,21,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,8ac454b5
441,Steven Pienaar,za RSA,MFFW,Sunderland,34,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,8056f6e6
442,Victor Anichebe,ng NGA,FWMF,Sunderland,28,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,4aed5c19
443,Ben Mee,eng ENG,DF,Burnley,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,8df7a2fb
444,George Boyd,sct SCO,MF,Burnley,30,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,0a9048ce
445,Stephen Ward,ie IRL,DF,Burnley,30,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,3831b9fe
446,Ben Chilwell,eng ENG,DFMF,Leicester City,19,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,d2424d1b
447,Daniel Amartey,gh GHA,MF,Leicester City,21,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,1a4ef233
448,Shaun Maloney,sct SCO,MF,Hull City,33,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,0558e236
449,Joel Robles,es ESP,GK,Everton,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,cda0b317
450,Boaz Myhill,wls WAL,GK,West Brom,33,£ 18500 (€ 21296 $23343),£ 962000 (€ 1107391 $1213856),Unverified estimation,7ca2d989
451,Harrison Reed,eng ENG,MF,Southampton,21,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,803ae100
452,Jake Hesketh,eng ENG,FWMF,Southampton,20,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,4c83c9f8
453,Josh Sims,eng ENG,FW,Southampton,19,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,6d6f09dc
454,Paulo Gazzaniga,ar ARG,,Southampton,24,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,63d17038
455,Sam McQueen,eng ENG,DF,Southampton,21,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,b27b49b4
456,Tyrone Mings,eng ENG,DF,Bournemouth,23,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,8397a50c
457,Kevin Stewart,jm JAM,DFMF,Liverpool,22,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,ff674795
458,David Meyler,ie IRL,MFDF,Hull City,27,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,8ea6417a
459,Moses Odubajo,eng ENG,,Hull City,22,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,761bc132
460,Marko Grujić,rs SRB,MF,Liverpool,20,£ 17500 (€ 20145 $22082),£ 910000 (€ 1047532 $1148242),Unverified estimation,8b8e759d
461,Bruno Martins Indi,nl NED,DF,Stoke City,24,£ 17231 (€ 19835 $21742),£ 896000 (€ 1031416 $1130577),Unverified estimation,7bc34048
462,Ben Watson,eng ENG,MF,Watford,31,£ 17000 (€ 19569 $21451),£ 884000 (€ 1017602 $1115435),Unverified estimation,df540668
463,Ashley Barnes,eng ENG,FW,Burnley,26,£ 17000 (€ 19569 $21451),£ 884000 (€ 1017602 $1115435),Unverified estimation,2691c772
464,Dean Marney,eng ENG,MF,Burnley,32,£ 17000 (€ 19569 $21451),£ 884000 (€ 1017602 $1115435),Unverified estimation,b3379356
465,Sam Vokes,wls WAL,FW,Burnley,26,£ 17000 (€ 19569 $21451),£ 884000 (€ 1017602 $1115435),Unverified estimation,1d6ac165
466,Rhoys Wiggins,wls WAL,,Bournemouth,28,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,4c4166ca
467,Harry Maguire,eng ENG,DF,Hull City,23,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,d8931174
468,Sam Clucas,eng ENG,MF,Hull City,25,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,987718f5
469,Emiliano Martínez,ar ARG,GK,Arsenal,23,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,7956236f
470,Rob Holding,eng ENG,DF,Arsenal,20,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,d79a8c87
471,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,18,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,a9142dc3
472,Aaron Wan-Bissaka,cd COD,DFMF,Crystal Palace,18,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,9e525177
473,Adam Smith,eng ENG,DFMF,Bournemouth,25,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,20b104bc
474,Lewis Cook,eng ENG,MF,Bournemouth,19,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,2afc7272
475,Doneil Henry,ca CAN,,West Ham,23,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,22636117
476,Mika,pt POR,GK,Sunderland,25,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,d74a54d1
477,Nick Pope,eng ENG,GK,Burnley,24,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,4b40d9ca
478,Scott Arfield,ca CAN,MF,Burnley,27,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,b1313ec4
479,Mike van der Hoorn,nl NED,DF,Swansea City,23,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,25f50295
480,Ola Aina,ng NGA,DFMF,Chelsea,19,£ 15000 (€ 17267 $18927),£ 780000 (€ 897884 $984207),Unverified estimation,246d153b
481,Kevin Long,ie IRL,DF,Burnley,25,£ 14000 (€ 16696 $17013),£ 728000 (€ 868187 $884681),Unverified estimation,5a4280b1
482,Ryan Fraser,sct SCO,MF,Bournemouth,22,£ 14000 (€ 16116 $17665),£ 728000 (€ 838025 $918593),Unverified estimation,d56543a0
483,James Husband,eng ENG,DF,Middlesbrough,22,£ 14000 (€ 16116 $17665),£ 728000 (€ 838025 $918593),Unverified estimation,33e2d513
484,Kevin Long,ie IRL,DF,Burnley,25,£ 14000 (€ 16116 $17665),£ 728000 (€ 838025 $918593),Unverified estimation,5a4280b1
485,Craig Cathcart,nir NIR,DF,Watford,27,£ 13000 (€ 14965 $16403),£ 676000 (€ 778167 $852980),Unverified estimation,89e4b358
486,James Tarkowski,eng ENG,DF,Burnley,23,£ 13000 (€ 14965 $16403),£ 676000 (€ 778167 $852980),Unverified estimation,15ea812b
487,Adama Diomande,no NOR,FWMF,Hull City,26,£ 13000 (€ 14965 $16403),£ 676000 (€ 778167 $852980),Unverified estimation,336dbcb2
488,Lloyd Isgrove,wls WAL,MF,Southampton,23,£ 12000 (€ 13814 $15142),£ 624000 (€ 718308 $787366),Unverified estimation,430696d5
489,Ben Hamer,eng ENG,GK,Leicester City,28,£ 12000 (€ 13814 $15142),£ 624000 (€ 718308 $787366),Unverified estimation,d822a850
490,Eldin Jakupović,ch SUI,GK,Hull City,31,£ 12000 (€ 13814 $15142),£ 624000 (€ 718308 $787366),Unverified estimation,1148323a
491,Will Keane,ie IRL,FW,Hull City,23,£ 12000 (€ 13814 $15142),£ 624000 (€ 718308 $787366),Unverified estimation,fc7f8f87
492,Omar Elabdellaoui,no NOR,DFMF,Hull City,24,£ 11385 (€ 13105 $14365),£ 592000 (€ 681471 $746988),Unverified estimation,4f56170e
493,Ryan Allsop,eng ENG,GK,Bournemouth,24,£ 11000 (€ 12662 $13880),£ 572000 (€ 658449 $721752),Unverified estimation,af615123
494,Gerhard Tremmel,de GER,GK,Swansea City,37,£ 11000 (€ 12662 $13880),£ 572000 (€ 658449 $721752),Unverified estimation,4370cecc
495,Axel Tuanzebe,cd COD,MFDF,Manchester Utd,18,£ 10000 (€ 11511 $12618),£ 520000 (€ 598590 $656138),Unverified estimation,2baec6ce
496,Scott McTominay,sct SCO,MF,Manchester Utd,19,£ 10000 (€ 11511 $12618),£ 520000 (€ 598590 $656138),Unverified estimation,d93c2511
497,Giedrius Arlauskis,lt LTU,GK,Watford,28,£ 10000 (€ 11511 $12618),£ 520000 (€ 598590 $656138),Unverified estimation,1858bbf7
498,Jack Stephens,eng ENG,DF,Southampton,22,£ 10000 (€ 11511 $12618),£ 520000 (€ 598590 $656138),Unverified estimation,6adbc307
499,Kyle Walker-Peters,eng ENG,,Tottenham,19,£ 10000 (€ 11511 $12618),£ 520000 (€ 598590 $656138),Unverified estimation,984a5a64
500,Junior Stanislas,eng ENG,MF,Bournemouth,26,£ 10000 (€ 11511 $12618),£ 520000 (€ 598590 $656138),Unverified estimation,6992791d
501,Sheyi Ojo,eng ENG,,Liverpool,19,£ 10000 (€ 11511 $12618),£ 520000 (€ 598590 $656138),Unverified estimation,7b9a86e6
502,Donald Love,sct SCO,DF,Sunderland,21,£ 10000 (€ 11511 $12618),£ 520000 (€ 598590 $656138),Unverified estimation,160599ed
503,Tendayi Darikwa,zw ZIM,DFMF,Burnley,24,£ 10000 (€ 11511 $12618),£ 520000 (€ 598590 $656138),Unverified estimation,beecc37c
504,Alfred N'Diaye,sn SEN,MF,Hull City,26,£ 10000 (€ 11511 $12618),£ 520000 (€ 598590 $656138),Unverified estimation,7789bf63
505,Molla Wagué,ml MLI,,Leicester City,25,£ 9192 (€ 10582 $11599),£ 478000 (€ 550242 $603142),Unverified estimation,a440d8ca
506,Todd Kane,eng ENG,,Chelsea,22,£ 8500 (€ 9785 $10725),£ 442000 (€ 508801 $557717),Unverified estimation,dd082c59
507,Adrian Mariappa,jm JAM,DF,Watford,29,£ 7000 (€ 8058 $8833),£ 364000 (€ 419013 $459297),Unverified estimation,8aa5f52c
508,Sam Field,eng ENG,MF,West Brom,18,£ 6500 (€ 7482 $8202),£ 338000 (€ 389083 $426490),Unverified estimation,bd8a7d05
509,Darren Randolph,ie IRL,GK,West Ham,29,£ 6000 (€ 6907 $7571),£ 312000 (€ 359154 $393683),Unverified estimation,6385ebfb
510,Jay Fulton,sct SCO,MF,Swansea City,22,£ 6000 (€ 6907 $7571),£ 312000 (€ 359154 $393683),Unverified estimation,434ad289
511,Mark Birighitti,au AUS,,Swansea City,25,£ 6000 (€ 6907 $7571),£ 312000 (€ 359154 $393683),Unverified estimation,28b4e548
512,Joel Castro Pereira,pt POR,GK,Manchester Utd,20,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,881e5db7
513,Josh Harrop,eng ENG,FW,Manchester Utd,20,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,00e1cf8f
514,Stuart Taylor,eng ENG,GK,Southampton,35,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,30871c08
515,Declan Rice,eng ENG,DFMF,West Ham,17,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,1c7012b8
516,Raphael Spiegel,ch SUI,GK,West Ham,23,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,050b9803
517,Lynden Gooch,us USA,MF,Sunderland,20,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,1ea00b03
518,Paul Robinson,eng ENG,GK,Burnley,36,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,3515ba56
519,Aleix García,es ESP,MF,Manchester City,19,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,a10361d2
520,Tosin Adarabioyo,eng ENG,DF,Manchester City,18,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,c81d773d
521,Tom Davies,eng ENG,MF,Everton,18,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,9228b07c
522,Oliver McBurnie,sct SCO,FW,Swansea City,20,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,78b8ac63
523,Dominic Solanke,eng ENG,FW,Chelsea,18,£ 5000 (€ 5756 $6309),£ 260000 (€ 299295 $328069),Unverified estimation,e77dc3b2
524,Mouez Hassen,tn TUN,GK,Southampton,21,£ 4423 (€ 5092 $5581),£ 230000 (€ 264761 $290215),Unverified estimation,fd481f3f
525,Ainsley Maitland-Niles,eng ENG,DFFW,Arsenal,18,£ 4000 (€ 4770 $4861),£ 208000 (€ 248053 $252766),Unverified estimation,e3a5814e
526,Ainsley Maitland-Niles,eng ENG,DFFW,Arsenal,18,£ 4000 (€ 4605 $5047),£ 208000 (€ 239436 $262455),Unverified estimation,e3a5814e
527,Rees Greenwood,eng ENG,,Sunderland,19,£ 4000 (€ 4605 $5047),£ 208000 (€ 239436 $262455),Unverified estimation,e5e459d4
528,Angus Gunn,sct SCO,GK,Manchester City,20,£ 4000 (€ 4605 $5047),£ 208000 (€ 239436 $262455),Unverified estimation,e082af5b
529,Kenji Gorré,cw CUW,,Swansea City,21,£ 4000 (€ 4605 $5047),£ 208000 (€ 239436 $262455),Unverified estimation,52d1a4c6
