Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
368,Marquinhos,br BRA,RW,Arsenal,20,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,59878425
369,Anel Ahmedhodžić,ba BIH,DF,Sheffield United,24,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,eab957a3
370,Cameron Archer,eng ENG,FWMF,Sheffield United,22,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,05e8ca6d
371,Gustavo Hamer,nl NED,MF,Sheffield United,26,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,eebacc07
372,Tom Davies,eng ENG,MF,Sheffield United,25,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,9228b07c
373,Vinicius Souza,br BRA,MF,Sheffield United,24,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,6a8a7af8
374,Ionuț Radu,ro ROU,GK,Bournemouth,26,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),,67f649be
375,Lloyd Kelly,eng ENG,DF,Bournemouth,24,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),,f31def1e
376,Milos Kerkez,hu HUN,DF,Bournemouth,19,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,0ad53bdc
377,Jáder Durán,co COL,FW,Aston Villa,19,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,414184f7
378,João Gomes,br BRA,MF,Wolves,22,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,8b57ad2c
379,Santiago Bueno,uy URU,DF,Wolves,24,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,edc98fac
380,Charlie Taylor,eng ENG,DF,Burnley,29,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),,cc2d7ad5
381,Connor Roberts,wls WAL,DF,Burnley,27,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,24fae784
382,David Datro Fofana,ci CIV,FW,Burnley,20,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,e82900ef
383,Zeki Amdouni,ch SUI,FW,Burnley,22,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,2ee5b0c9
384,Elliot Anderson,eng ENG,MFFW,Newcastle,20,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),,de31038e
385,Aaron Hickey,sct SCO,DFMF,Brentford,21,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,1780bb4a
386,Ethan Pinnock,jm JAM,DF,Brentford,30,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,e541326e
387,Mark Flekken,nl NED,GK,Brentford,30,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,a92ab7be
388,Mikkel Damsgaard,dk DEN,MF,Brentford,23,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,215f3907
389,Nathan Collins,ie IRL,DF,Brentford,22,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,a8c19eb8
390,Vitaly Janelt,de GER,MFDF,Brentford,25,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,8449d35e
391,Evan Ferguson,ie IRL,FW,Brighton,18,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,4596da74
392,Jan Paul van Hecke,nl NED,DF,Brighton,23,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,4fd08daa
393,James Garner,eng ENG,MF,Everton,22,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,4e015693
394,Youssef Chermiti,pt POR,FW,Everton,19,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,890f108d
395,Jacob Brown,sct SCO,MFFW,Luton Town,25,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,ca18c8f1
396,Marvelous Nakamba,zw ZIM,MF,Luton Town,29,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,de5b5570
397,Ross Barkley,eng ENG,MF,Luton Town,29,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,3a24769f
398,Tahith Chong,cw CUW,MFFW,Luton Town,23,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,2696b6a9
399,Danilo Santos,br BRA,MF,Nottingham,22,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),,a816dbfb
400,Murillo,br BRA,DF,Nottingham,21,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,1704b0b8
401,Nuno Tavares,pt POR,DF,Nottingham,23,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,a65c844b
402,Orel Mangala,be BEL,MF,Nottingham,25,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,a572e291
403,Tim Ream,us USA,DF,Fulham,35,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,28b40c9c
404,Tom Cairney,sct SCO,MF,Fulham,32,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),,a8748947
405,Scott Carson,eng ENG,GK,Manchester City,37,£ 30000 (€ 35511 $38161),£ 1560000 (€ 1846551 $1984380),Unverified estimation,3e1550ee
406,Amad Diallo,ci CIV,MF,Manchester Utd,21,£ 28846 (€ 34145 $36693),£ 1500000 (€ 1775529 $1908058),Unverified estimation,9dc96f10
407,Nathan Patterson,sct SCO,DF,Everton,21,£ 28000 (€ 33143 $35617),£ 1456000 (€ 1723447 $1852088),,230f0471
408,Adam Davies,wls WAL,GK,Sheffield United,31,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,71894777
409,Auston Trusty,us USA,DF,Sheffield United,24,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,cddf767b
410,Ivo Grbić,hr CRO,GK,Sheffield United,27,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,3f034750
411,Jack Robinson,eng ENG,DF,Sheffield United,29,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,7399c7a8
412,John Fleck,sct SCO,MF,Sheffield United,31,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,b63e789d
413,Oliver McBurnie,sct SCO,FW,Sheffield United,27,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),,78b8ac63
414,Alejo Véliz,ar ARG,FW,Tottenham,19,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,3f7bafbe
415,Jordan Ayew,gh GHA,MFFW,Crystal Palace,31,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),,da052c14
416,Nathan Ferguson,eng ENG,CB,Crystal Palace,23,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),,2f8d27bc
417,Darren Randolph,ie IRL,GK,Bournemouth,36,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,6385ebfb
418,Illia Zabarnyi,ua UKR,DF,Bournemouth,20,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,88968486
419,Aaron Ramsey,eng ENG,MF,Burnley,20,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,e1618c22
420,Arijanet Muric,xk KVX,GK,Burnley,24,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,99aa1a84
421,Benson Manuel,ao ANG,MF,Burnley,26,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,d7f99582
422,James Trafford,eng ENG,GK,Burnley,20,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,259fea27
423,Vitinho,br BRA,DFMF,Burnley,24,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,9295dc1c
424,Thomas Strakosha,al ALB,GK,Brentford,28,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,339fe0e8
425,Yoane Wissa,cd COD,FW,Brentford,26,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,2500cef9
426,Mathias Jørgensen,dk DEN,DF,Brentford,33,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,0db5d2c8
427,Đorđe Petrović,rs SRB,GK,Chelsea,23,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,0cf321c8
428,Valentín Barco,ar ARG,DF,Brighton,19,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,b9f282ec
429,Dwight McNeil,eng ENG,MF,Everton,23,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,fc15fb84
430,Thomas Kaminski,be BEL,GK,Luton Town,30,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,1caa93a5
431,Tim Krul,nl NED,GK,Luton Town,35,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,f23f9d20
432,Anthony Elanga,se SWE,MFFW,Nottingham,21,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,2fba6108
433,Gonzalo Montiel,ar ARG,DF,Nottingham,26,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),Unverified estimation,374d5158
434,Ryan Yates,eng ENG,MF,Nottingham,25,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),,c1fe2a48
435,Rico Lewis,eng ENG,DFMF,Manchester City,18,£ 25000 (€ 29592 $31801),£ 1300000 (€ 1538792 $1653650),,b57e066e
436,Djed Spence,eng ENG,RB,Tottenham,23,£ 25000 (€ 29253 $31833),£ 1300000 (€ 1521142 $1655331),Unverified estimation,9bc9a519
437,Isaac Hayden,jm JAM,DM,Newcastle,28,£ 22000 (€ 26041 $27985),£ 1144000 (€ 1354137 $1455212),,c951a6df
438,Facundo Pellistri,uy URU,MF,Manchester Utd,21,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),,ac7e7b1c
439,Ben Osborn,eng ENG,MF,Sheffield United,28,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,79bc4c45
440,Jayden Bogle,eng ENG,MFDF,Sheffield United,23,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),,ae5019e6
441,Jordan Amissah,gh GHA,GK,Sheffield United,21,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,50fc4c0a
442,Oliver Norwood,nir NIR,MF,Sheffield United,32,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),,43439614
443,Naouirou Ahamada,fr FRA,MF,Crystal Palace,21,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,a6c58494
444,Antoine Semenyo,gh GHA,MF,Bournemouth,23,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,efd2ec23
445,Ben Johnson,eng ENG,MFDF,West Ham,23,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),,9319781b
446,Morgan Rogers,eng ENG,MF,Aston Villa,21,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,2e5915f1
447,Enso Gonzalez,py PAR,FW,Wolves,18,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,7e5bebeb
448,Dara O'Shea,ie IRL,DF,Burnley,24,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,1d042188
449,Hjalmar Ekdal,se SWE,DF,Burnley,24,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,3d554589
450,Ivan Toney,eng ENG,FW,Brentford,27,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),,e09f279b
451,Josh Dasilva,eng ENG,MF,Brentford,24,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),,60344e4f
452,Mads Roerslev,dk DEN,MFDF,Brentford,24,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,57c94db2
453,Ian Maatsen,nl NED,MF,Chelsea,21,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,cab9634e
454,Billy Gilmour,sct SCO,MF,Brighton,22,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,df10e27c
455,Jason Steele,eng ENG,GK,Brighton,32,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,28300a16
456,Cauley Woodrow,eng ENG,FW,Luton Town,28,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,d3085b49
457,Issa Kaboré,bf BFA,MFDF,Luton Town,22,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,c066d1a5
458,Tom Lockyer,wls WAL,DF,Luton Town,28,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),,37118440
459,Giulian Biancone,fr FRA,RB,Nottingham,23,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,de40e38c
460,Harry Arter,ie IRL,CM,Nottingham,33,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),Unverified estimation,2f4c5a52
461,Scott McKenna,sct SCO,DF,Nottingham,26,£ 20000 (€ 23674 $25441),£ 1040000 (€ 1231034 $1322920),,4e5a4cbc
462,Mark Travers,ie IRL,GK,Bournemouth,24,£ 20000 (€ 23402 $25467),£ 1040000 (€ 1216914 $1324265),Unverified estimation,fe558029
463,Ethan Horvath,us USA,GK,Nottingham,28,£ 17115 (€ 20259 $21771),£ 890000 (€ 1053481 $1132114),Unverified estimation,3f65d5ce
464,Hannibal,,AM,Manchester Utd,20,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,-9999
465,Andre Brooks,jm JAM,MF,Sheffield United,19,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,5f346071
466,Chris Basham,eng ENG,DFMF,Sheffield United,35,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),,1aa84968
467,James Mcatee,eng ENG,MFFW,Sheffield United,20,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,96593e89
468,Luke Thomas,eng ENG,MFDF,Sheffield United,22,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),,fc027d02
469,Ashley Phillips,,CB,Tottenham,18,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,-9999
470,Emiliano Marcondes,dk DEN,FWMF,Bournemouth,28,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,4d960fc3
471,Enes Ünal,tr TUR,FW,Bournemouth,26,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,f8eca1b6
472,Kieffer Moore,wls WAL,DFFW,Bournemouth,30,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,01ce9e70
473,Ben Gannon-Doak,sct SCO,MF,Liverpool,17,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,733f1a7d
474,Curtis Jones,eng ENG,MF,Liverpool,22,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,4fb9c88f
475,Jarell Quansah,eng ENG,DF,Liverpool,20,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,4125cb98
476,Bruno Jordão,pt POR,CM,Wolves,24,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,41ff002d
477,Ameen Al-Dakhil,be BEL,DF,Burnley,21,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,93e08bce
478,Anass Zaroury,ma MAR,FW,Burnley,22,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,07d65234
479,Han-Noah Massengo,fr FRA,MF,Burnley,22,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,eba1e557
480,Hannes Delcroix,ht HAI,DF,Burnley,24,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,b737f944
481,Michael Obafemi,ie IRL,FW,Burnley,23,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,caa1a7f0
482,Saman Ghoddos,ir IRN,DFMF,Brentford,29,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,f7b1d4e0
483,Shandon Baptiste,gd GRN,MF,Brentford,25,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,2886c9b5
484,Yunus Emre Konak,tr TUR,MF,Brentford,17,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,e02b5b36
485,Facundo Buonanotte,ar ARG,MFFW,Brighton,18,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,468a7a91
486,Steven Alzate,co COL,MF,Brighton,24,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),,ad1f61f3
487,Chiedozie Ogbene,ie IRL,MF,Luton Town,26,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,788c0277
488,Daiki Hashioka,jp JPN,DFMF,Luton Town,24,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,10cb48b7
489,Mads Juel Andersen,dk DEN,DF,Luton Town,25,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,f098c03e
490,Wayne Hennessey,wls WAL,GK,Nottingham,36,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,76eca7e2
491,Marek Rodák,sk SVK,GK,Fulham,26,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,17acc2ed
492,Oscar Bobb,no NOR,MF,Manchester City,20,£ 15000 (€ 17755 $19081),£ 780000 (€ 923275 $992190),Unverified estimation,eed2427e
493,Anis Slimane,,CM,Sheffield United,22,£ 12500 (€ 14796 $15900),£ 650000 (€ 769396 $826825),Unverified estimation,-9999
494,John Egan,ie IRL,DF,Sheffield United,30,£ 12500 (€ 14796 $15900),£ 650000 (€ 769396 $826825),,debe38a0
495,Wes Foderingham,eng ENG,GK,Sheffield United,32,£ 12500 (€ 14796 $15900),£ 650000 (€ 769396 $826825),Unverified estimation,96cf7b61
496,William Osula,dk DEN,FW,Sheffield United,19,£ 12500 (€ 14796 $15900),£ 650000 (€ 769396 $826825),Unverified estimation,7b355808
497,Carlos Baleba,cm CMR,MF,Brighton,19,£ 12500 (€ 14796 $15900),£ 650000 (€ 769396 $826825),Unverified estimation,a1390d2f
498,Simon Adingra,ci CIV,MF,Brighton,21,£ 12500 (€ 14796 $15900),£ 650000 (€ 769396 $826825),Unverified estimation,4dcec659
499,Andros Townsend,eng ENG,MFFW,Luton Town,32,£ 12500 (€ 14796 $15900),£ 650000 (€ 769396 $826825),Unverified estimation,b28bbd58
500,Elijah Adebayo,eng ENG,FW,Luton Town,25,£ 12500 (€ 14796 $15900),£ 650000 (€ 769396 $826825),Unverified estimation,0480ebc7
501,Reece Burke,eng ENG,DF,Luton Town,26,£ 12500 (€ 14796 $15900),£ 650000 (€ 769396 $826825),Unverified estimation,a681b7b7
502,Luke Harris,,AM,Fulham,18,£ 12500 (€ 14796 $15900),£ 650000 (€ 769396 $826825),Unverified estimation,-9999
503,Karl Jakob Hein,ee EST,GK,Arsenal,21,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,aa81d8f8
504,Kobbie Mainoo,eng ENG,MF,Manchester Utd,18,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,c6220452
505,Bénie Traoré,ci CIV,FWMF,Sheffield United,20,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,77816c91
506,Femi Seriki,eng ENG,DF,Sheffield United,21,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,e4e0deaa
507,George Baldock,gr GRE,DFMF,Sheffield United,30,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),,394854c4
508,Ismaila Coulibaly,,CM,Sheffield United,22,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,-9999
509,Max Lowe,eng ENG,MFDF,Sheffield United,26,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),,7af88b33
510,Yasser Larouci,dz ALG,MF,Sheffield United,22,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,0ed063d6
511,Joe Whitworth,,GK,Crystal Palace,19,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,-9999
512,Malcolm Ebiowei,eng ENG,MF,Crystal Palace,19,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,fa9fa773
513,Caoimhín Kelleher,ie IRL,GK,Liverpool,24,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,62d7ef38
514,Conor Bradley,nir NIR,DF,Liverpool,20,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,bbd67769
515,Rhys Williams,eng ENG,CB,Liverpool,22,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,012c975a
516,Joe Gauci,au AUS,GK,Aston Villa,23,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,5600c774
517,Kortney Hause,eng ENG,CB,Aston Villa,28,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),,bf8fad51
518,Daniel Bentley,eng ENG,GK,Wolves,30,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,68db6358
519,Hugo Bueno,es ESP,MFDF,Wolves,20,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,bfc3b3a0
520,Rayan Aït-Nouri,dz ALG,MFDF,Wolves,22,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,9b398aea
521,Tommy Doyle,eng ENG,MF,Wolves,21,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),,5526deb1
522,Toti Gomes,pt POR,DF,Wolves,24,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,f0caab96
523,Darko Churlinov,mk MKD,LW,Burnley,23,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,c6608135
524,Lorenz Assignon,tg TOG,DF,Burnley,23,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,b026bbf6
525,Luca Koleosho,it ITA,MFFW,Burnley,18,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,fc076f78
526,Mike Trésor,be BEL,MFFW,Burnley,24,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,b2a81fc6
527,Wilson Odobert,fr FRA,MFFW,Burnley,18,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,35516eac
528,Loris Karius,de GER,GK,Newcastle,30,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),,32e7ce92
529,Mark Gillespie,eng ENG,GK,Newcastle,31,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),,e32958b7
530,Ellery Balcombe,eng ENG,GK,Brentford,23,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,e827567f
531,Hákon Valdimarsson,is ISL,GK,Brentford,21,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,57a34cf4
532,Kevin Schade,de GER,FW,Brentford,21,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,52afb588
533,Diego Moreira,be BEL,MF,Chelsea,18,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,12de1b0d
534,Jack Hinshelwood,eng ENG,DFMF,Brighton,18,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,e98211e7
535,Jakub Moder,pl POL,MFDF,Brighton,24,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),,f230bc30
536,Julio Enciso,py PAR,MF,Brighton,19,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,9cfbad36
537,Tom McGill,eng ENG,GK,Brighton,23,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,4eb2d015
538,Amari'i Bell,jm JAM,DF,Luton Town,29,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,399e9474
539,Carlton Morris,eng ENG,FWMF,Luton Town,27,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,2da834f1
540,Dan Potts,eng ENG,DF,Luton Town,29,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,3595affe
541,Gabriel Osho,ng NGA,DF,Luton Town,24,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,cd889153
542,Luke Berry,eng ENG,MF,Luton Town,31,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,2aaadf33
543,Pelly Ruddock Mpanzu,cd COD,MF,Luton Town,30,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,a9b1c319
544,Teden Mengi,eng ENG,DF,Luton Town,21,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,91748070
545,Brandon Aguilera,cr CRC,MF,Nottingham,20,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,938fa024
546,Steven Benda,de GER,GK,Fulham,25,£ 10000 (€ 11837 $12720),£ 520000 (€ 615517 $661460),Unverified estimation,caaa7fab
547,Joe Rothwell,eng ENG,MF,Bournemouth,28,£ 8000 (€ 9470 $10176),£ 416000 (€ 492414 $529168),Unverified estimation,10a10454
548,Charlie Goode,eng ENG,DF,Brentford,27,£ 8000 (€ 9470 $10176),£ 416000 (€ 492414 $529168),Unverified estimation,7aee4dd3
549,Lewis Dobbin,eng ENG,MF,Everton,20,£ 8000 (€ 9470 $10176),£ 416000 (€ 492414 $529168),Unverified estimation,e814e1cf
